3/25/2013,Gaelle,"Dear Laundress-
Do you have a recipe for storing clothes in humid apartment? I don't have mold yet, but it's starting to smell bad. ","Dear Gaelle-
We recommend storing your items clean in a natural cotton canvas bag. This helps to prevent the deterioration and discoloring that naturally happens to over time. For items such as shirts or sweaters, we have the All-Purpose Storage Bags, the Storage Cube and Storage Bags. These products will work well to prevent any damage. The breathable cotton canvas material keeps out any bugs that can harm your clothing.  

For dresses, outerwear and other items that you want to hang, we recommend these garment bags from the Container Store. The natural cotton canvas material will allow your items to breathe. 
http://www.containerstore.com/shop?productId=10000083&N=&Ns=p_sort_default|0&Ntt=canvas+garment+bags

Best-
The Laundress","A-029, A-012, A-014",Mold & Mildew,Storage
8/1/2013,Stephanie,"Dear Laundress-
I have a trench coat from Burberry. It is black and made of cotton/nylon with a detachable liner. It says to ""Dry Clean Only."" Do you suggest any products that could help me keep it looking and feeling clean? As you know, coats need cleaning from time to time! ","Dear Stephanie-
We have washed many Burberry trench coats and had great success! Since it is a cotton/nylon blend, you can wash the coat with either our Signature or Darks Detergent. Be sure to wash the coat and lining separately. Once the coat has been treated, hang to dry. To keep your coat feeling and smelling fresh during day to day use, try spraying it with one of our scented Fabric Fresh sprays.

Best-
The Laundress","S-001, S-003, S-010",Raincoats & Outerwear,Burberry Trench
12/17/2013,Kathleen,"Dear Laundress-
I've gotten faser fir tree sap on my black Moncler coat. Help!","Dear Kathleen-
To help remove the tree sap from your jacket and get it back to that “straight off the hanger” look, please try the steps below.

Pretreat: Lather the Wash & Stain Bar with tepid water and gently work it into the sap mark.
  
Wash: Machine wash on the delicate/woolens cycle with cold water adding the appropriate amount of Wool & Cashmere Shampoo.

Dry: Dry in your dryer on low heat and the low tumble cycle, adding clean tennis balls to help fluff up the down filing. 

Tips: Steaming your coat between washes will remove mites and allergens, while spraying with Wool & Cashmere Spray will help it stay fresh with its anti-bacterial properties.

Below is a link to our blog post that provides further detail on caring for down.
http://blog.thelaundress.com/wordpress/2011/02/04/washing-down-fiber-fill-and-synthetic-blends-2/ 

Best-
The Laundress","C-006, B-00, C-014",Raincoats & Outerwear,Down Jackets
10/29/2013,Gail,"Dear Laundress-
Can a rabbit fur coat liner be laundered?","Dear Gail-
Fur can be very difficult to clean. We do not recommend laundering as the animal skin can dry out and become very brittle. We always recommend following the garments “sewn-in” care instructions. 

Best-
The Laundress","C-006, B-00, C-014",Raincoats & Outerwear,Fur Trim
6/10/2012,Heidi,"Dear Laundress-
I have a sweater that is 100% cotton with leather trim.  If the label says ""Dry Clean Only,"" can I hand wash with Delicate Wash?","Dear Heidi-
We've been very successful with laundering sweaters with leather trim in the past.  While leather can sometimes discolor when wet however, we always recommend that you test a small area of the trim prior to laundering.  

Make a bath with cool water, wet a small section of the leather and allow it to air dry.  If all seems okay, you can then go ahead and launder by hand with our Wool & Cashmere Shampoo. 

When hand washing, make a bath of cool water and Wool & Cashmere Shampoo and allow the sweater to soak for 30 minutes. Rinse well under cool water and press the water out, never wring or twist.  Lay flat to dry and steam while damp to reduce creasing.  

For more information, please visit the link below to our recipe on washing sweaters.
http://blog.thelaundress.com/wordpress/?s=recipe+washing+wool

Best-
The Laundress","C-006, B-00, S-020",Raincoats & Outerwear,Leather Trim
11/3/2006,Elizabeth,"Dear Laundress-
I have a Burberry raincoat that I purchased secondhand. It has what appears to be a grease stain on the back. I have washed it in hot water but the stain persists. Since I do not know the origin of the stain, how would you suggest that I attempt to remove it?","Dear Elizabeth-
Apply our Stain Solution directly on the area and soak. You should be able to remove the stain by following the ""Pit Stain Recipe"" linked below. We are sure you will be pleased with the results.
http://blog.thelaundress.com/wordpress/project/recipe-for-pit-stain-removal/ 

Best-
The Laundress","S-020, S-001, B-00",Raincoats & Outerwear,Raincoats
9/18/2006,Jessie,"Dear Laundress-
I just bought a lovely white winter overcoat.  It has a wool-viscose shell with a polyester lining.  What is the best way to prevent it from getting dirty?  I was told scotchguard.  Can you give me advice on how to maintain its' beauty?","Dear Jessie-
Scotchguard sounds like the best route for starters. I have a beautiful cream, velvet coat that is the only thing I dryclean often when it has black rain spots - it is very high maintenance.
 
You can try spot cleaning it with Stain Solution, but be careful because you may end up with water rings. You also don't want to rub too aggressively and distort the nap of the wool.

We do not recommend washing if it has any form like interfacing and padding for the shoulders, lapel, ect.

Best-
The Laundress","S-020, C-006",Raincoats & Outerwear,Wool Coat
11/29/2012,Rachel,"Dear Laundress-
I just purchased a white wool coat from J. Crew. Of course, after two weeks of wear, I already have dirt along spots on the coat's bottom 3 to 4 inches, especially the hem. Will I have to dry clean this every other week, or is there something I can do to spruce it up myself? ","Dear Rachel-
You can absolutely launder your wool coat with our Wool & Cashmere Shampoo. Simply pretreat any staining with our Stain Solution. Turn coat inside out and place in a Mesh Bag if possible. Launder in the machine on a delicate/woolen cycle in cold water. 

Remove promptly from machine and hang to dry. Steaming while damp is best to reduce wrinkles. I've linked below additional instruction on washing wool items. I hope this helps. 
http://blog.thelaundress.com/wordpress/?s=recipe+washing+wool

Best-
The Laundress","C-006, A-023, S-020",Raincoats & Outerwear,Wool Coat
12/8/2011,Debbie,"Dear Laundress-
I have a suit that is 60% acetate and 40% rayon. I spilled laundry soap on the pants the first time wearing. Can I wash in cold water on gentle without shrinking them?","Dear Debbie-
While acetate is generally a washable fabric, when it is blended with rayon there is the potential for the fibers to shrink or elongate.  For items such as this we recommend Slate NYC - they are an eco-friendly dry cleaner. I've provided their contact information below.  I hope this helps!

Slate NYC
96 Morton Street, Ground Floor
New York, NY 10014
(800) 573-8459
www.slatenyc.com

Best- 
The Laundress
","S-001, S-020, B-00",Silks & Synthetics,Acetate
4/12/2012,Lesley,"Dear Laundress-
What product to I use to clean acrylic? You define the term in your glossary, but I am unsure of how to clean it.

The item is a blazer from Banana Republic. Its has sewed on tiny sequince and the label reads, ""72% acrylic, 28% wool."" 
","Dear Lesley-
You can use the Delicate Wash to launder your blazer.  

Pretreat any staining with the Wash & Stain Bar, make a cool water bath and gently agitate with your hands to activate the detergent.  Allow the item to soak for 30 minutes.

Press out the water, never wring or twist.  When hanging to dry, we recommend that you stuff the arms with paper towel to help keep form. Steaming while damp will help reduce creasing.  

For further instruction I've linked our recipe below. If you do not feel comfortable laundering this item at home, you can always send it in to our washing service!
http://blog.thelaundress.com/wordpress/project/recipe-for-washing-suits-blazers/

Best-
The Laundress
","L-005, B-00, S-020",Silks & Synthetics,Acrylic
5/31/2011,Kathy,"Dear Laundress-
I have some spots on a yellow 95% cotton, 5% lycra tee!  I have used Stain Solution, the Wash & Stain Bar and Signature Detergent three times. The stains have faded but are still noticeable.  Do you have suggestions or is it worth my while to send the top to your service?  ","Dear Kathy-
Unfortunately, lycra and other synthetics can be more stubborn when attempting to release stains.  

In addition to using the Stain Solution, I’m going to recommend our All-Purpose Bleach Alternative. Mix the Bleach Alternative with the Stain Solution creating a paste and work it into the fabric with a Stain Brush. Also, using a warmer water temperature will help to activate the Bleach Alternative and remove the stain.  

I’ve attached our Stain Removal Recipe and our Can I Be Washed Chart which will tell you how to wash such fabrics.
http://blog.thelaundress.com/wordpress/?s=recipe+stain+removal
http://blog.thelaundress.com/wordpress/can-i-be-washed/

Best-  
The Laundress","S-020, H-01, Stain Brush",Silks & Synthetics,Lycra
7/28/2006,Cherie,"Dear Laundress-
I have a dress made of 100% lyocell.  Do I have to dry clean this, or can I use one of your products to clean it?","Dear Cherie-
Lyocell is one of the stronger man-made fabrics derived from natural fibers.I do not recommend washing rayon as it is very unpredictable.
Lyocell should be okay to hand wash and lay flat to dry. 

Best-
The Laundress","L-005, S-020, L-013",Silks & Synthetics,Lyocell
3/3/2012,Ivory,"Dear Laundress-
Can I hand wash a fabric made of 93% modal and 7% spandex?","Dear Ivory-
Both modal and spandex can be washed.  We recommend pretreating any stains with Stain Solution or the Wash & Stain Bar.
 
You can then launder in cold water on a delicate/woolen setting with Delicate Wash.  Remove promptly from the machine and lay flat or hang to dry. Steaming while damp will help to reduce creasing.  

I've linked our ""Washing Delicates"" recipe below for further instructions.  
http://blog.thelaundress.com/wordpress/?s=recipe+silk

Best-
The Laundress","S-020, B-00, L-005",Silks & Synthetics,Modal
7/29/2006,English,"Dear Laundress-
How do I get a white shirt that has gone dingy back to the original white? The material is 92% rayon and 8% lycra. ","Dear English-
Absolutely no bleach! Bleach makes rayon and lycra yellow.
Rayon is fickle with water. If this is the last resort, I would follow the pit stain recipe on our website without boiling water. This should be the last resort, however!

Best-
The Laundress","L-005, S-020, L-013, A-028",Silks & Synthetics,Rayon
2/27/2006,Mrs. Rosamund ,"Dear Laundress-
My beautiful silk wedding dress has sadly been spoilt.  I was advised to wrap it in black tissue paper, which absorbed dampnedd from a damp wardrobe and transferred dye to the dress.  I have tried everything I can think of - even drycleaners have not been able to help. I think a miracle is required.","Dear Mrs. Rosamund-
Who on earth recommended black tissue paper?  Acid-free tissue and an acid-free box are recommended which usually comes in white. However, what is done is done. 

You can try using our Stain Solution and soaking in warm/hot water, rinsing in a tub or sink.  This process is great for cotton, however a bit riskier with silk.

Best-
The Laundress","S-020, L-005",Silks & Synthetics,Silk
3/3/2006,Yesbelt,"Dear Laundress-
Which product do you recommend for silk?","Dear Yesbelt-
We recommend our Delicate Wash.

Best-
The Laundress","L-005, L-013, S-020",Silks & Synthetics,Silk
3/6/2006,Becki,"Dear Laundress-
Can the Wool & Cashmere Shampoo be used on other hand washables such as silk?","Dear Becki-
We do not recommend using the Wool & Cashmere Shampoo for other washables as it is designed specifically for cleaning and preserving the natural oils in the yarns.  We recommend using the Delicate Wash to achieve the deepest clean for silk and other hand washables.

Best-
The Laundress","L-005, L-013, S-020",Silks & Synthetics,Silk
4/9/2006,Cala,"Dear Laundress-
Do you have a silk cleaner? I have some grease on my silk suit and the dry cleaners can't get it out. ","Dear Cala-
Our Delicate Wash is most suitable for silk. I would pretreat the stained area with our Stain Solution and soak and rinse before washing with Delicate Wash.

However, if there are shoulder pads or interfacing in the suit jacket, you need to dry clean as spot treating silk is tricky.  Treating only one area of a silk garment usually leaves a ring so the whole item needs to be soaked at the same time.

If the suit has been dry cleaned already, the stain is more set in and stain removal will be a bit more difficult.

Best- 
The Laundress","L-005, S-020, L-013",Silks & Synthetics,Silk
5/11/2006,Christine,"Dear Laundress-
Can I use the Piit Stain recipe on silk?","Dear Christine-
You can certainly use the Pit Stain recipe to treat silk but don't boil the water. Use regular water and make sure to not soak the item for more than an hour.

Best-
The Laundress","S-020, L-005, L-013",Silks & Synthetics,Silk
7/3/2006,Noelle,"Dear Laundress-
I have a lovely silk dress that I bought last summer. It's recommended ""Dry Clean Only"" and unfortunately has stained underarms - my drycleaner says that nothing can be done. Will your Stain Solution work on silk? I am willing to try, the alternative is throw the dress out. Any ideas?","Dear Noelle-
Yes-our Stain Solution should do the trick. Try to avoid rubbing and twisting garment, rather working the Stain Solution into the area by pressing and pushing it into the fibers. 

Soak the specific areas in warm water while working on the stains along with the whole dress as silk can leave water marks. I recommend finishing by hand washing the dress in our Delicates Wash, rinsing well and laying flat to dry.

Best-
The Laundress","S-020, L-005, L-013",Silks & Synthetics,Silk
9/21/2006,Jennifer,"Dear Laundress-
How do I bring the shine back to my silk charmeuses?  When i hand wash them, they seem to be dull once dry.","Dear Jennifer-
I usually end up steaming my silks after washing to bring back the life and luster.

Best-
The Laundress
","A-056, S-009",Silks & Synthetics,Silk
4/21/2012,Michele,"Dear Laundress-
My husband let our 3 year old daughter use permanent marker and she marked her favorite pink leotard. The leotard is polyester and spandex. The moment after it happened, I tried OxiClean and cold water but it barely removed anything. Help!","Dear Michele-
We recommend pretreating and soaking. Apply the Stain Solution directly to the stained area and make a bath with tepid water and All-Purpose Bleach Alternative. Let the leotard soak for 30 minutes. You may need to repeat if the stain isn't removed with the first try. Once you are satisfied with the stain removal you can then launder as normal. 

For additional tips on stain removal, please visit the link below:
http://blog.thelaundress.com/wordpress/?s=recipe+stain+removal

Best-
The Laundress","S-020, H-01, S-001",Silks & Synthetics,Spandex
9/30/2013,Tina,"Dear Laundress-
Can garments made of viscose be washed on either a gentle cycle or hand washed, or will they shrink?  The care label states ""Dry Clean Only,"" but I thought I'd ask.","Dear Tina-
I am glad you asked us! Viscose is the most unpredictable material with water, so we always say absolutely no washing unless the tag specifically says so. I am afraid this one must go to the cleaners.

Best-
The Laundress","S-010, L-013, B-012",Silks & Synthetics,Viscose
6/28/2012,Coleen,"Dear Laundress-
Several of my husband's golf-style, performance fabric polos have a hard, white area under the arms, presumably from deodorant. Is there a way to get rid of this?","Dear Coleen-
We recommend pretreating with Stain Solution and a Stain Brush, gently working the solution into the fabric. Follow by soaking the shirt in tepid water.  Once you are satisfied with the removal, you can then launder as normal.  I've linked below additional washing instructions.  
http://blog.thelaundress.com/wordpress/project/recipe-for-washing-sportswear/

Best-
The Laundress","S-020, A-028, S-021",Sportswear & Swimwear,Golf Shirts
1/5/2006,Keli,"Dear Laundress-
My boyfriend is an athlete who sweats tremendously and his sweat has an intense ammonia-like smell.  What products do you suggest to help eliminate the smell once laundered?","Hi Keli, 

I recommend washing in hot water and either the Sport Detergent or Signature Detergent. You might want to pretreat the underarm areas with Stain Solution as well. Also spraying the clothing with Fabric Fresh between washing and wearing is another great way to freshen up his gym bag, sneakers etc.

Best-
The Laundress","S-021, S-001, S-010, SMS-021",Sportswear & Swimwear,Odor
4/7/2006,Sylvia,"Dear Laundress-
I need a product that takes the ""locker room"" smell out of my exercise clothes.  What do you recommend?","Dear Sylvia-
You can try Sport Detergent for spandex material, but the Delicate Wash is pefect for removing perspiration and body oils. I use this on my workout clothing that this is cotton and on all of my sports bras.

Best-
The Laudress","S-021, L-005, L-013, SMS-021",Sportswear & Swimwear,Odor 
10/25/2006,Holly,"Dear Laundress-
My husband and I are both runners and while the new technical fabrics are great innovations, they tend to hold odors that conventional detergents and  even baking soda  cannot desolve. I cannot find anything to cure the problem, and sometimes wash twice!  Would you recommend Fabric Fresh for this situation? If so, would you recommend using it before or after washing? Do you think your detergents get rid of the problem altogether?","Dear Holly-
This is a common problem. There are a few things you can do to help. First, don't use bleach as it will ruin the fabric. Do two loads - the first load with hot water and a cup of white vinegar and the second with hot water and either our Signature Detergent or Delicate Wash. 

The Fabric Fresh is an antibacterial spray which is great for running shoes after running.

Best-
The Laundress","S-010, H-02, S-001, L-005",Sportswear & Swimwear,Odor // Performance Fabrics 
5/7/2012,Nancy,"Dear Laundress-
I need info on which laundry detergent to buy for my black yoga pants.  My favorite pair, from Lululemon, have started to pill which I am not happy about.  They also seem to attract fuzzies even though they are not that old.  Which of your detergents is best for these pants?  Can they be machine washed?  Also will using a fabric softener prevent attracting the fuzzies?","Dear Nancy-
I would recommend using our Darks Detergent for your yoga pants, as this is formulated with the enzyme cellulase to help remove pills and micro fibrils (lint) during the washing cycle.  This product also incorporates a color guard to prevent fabrics from graying.  

You can machine wash in cold water on a delicate/woolen cycle, remove promptly from the machine and hang to dry.  We do not recommend using fabric softener or dryer sheets when laundering sports/active wear, as these can alter the fabrics moisture wicking factor.  

Best-
The Laundress","S-003, A-077, S-021",Sportswear & Swimwear,Performance Fabrics
3/28/2006,Geraldine,"Dear Laundress-
Any ideas how to get rid of sun tan lotion stains on white linen? Several shirts were ruined on recent visit to Australia.  ","Dear Geraldine-
Soak, rinse, soak, rinse. It will come out! 
Our Wash & Stain Bar works great with this type of stain! After pretreating it with the Wash & Stain Bar, launder using our Whites Detergent.

You can also use a product at the grocery store called stain devils.  
Put it directly on the stains, soak in hot water, let it sit, rinse, and repeat till removed.  Launder in the machine after and do not put in the dryer until it is gone for sure!

Best-
The Laundress","B-00, S-002, S-001",Sportswear & Swimwear,Sun Screen
7/3/2013,Sara,"Dear Laundress-
I have noticed that much of my sports attire now says, ""Do not allow to lay on itself when wet.""  What does this mean? Most of the time, I work out at the gym and then take my wet, sweaty clothes and put them in a bag until I get home many hours later. It seems to me that sweaty clothing almost always lay on itself when wet. ","Dear Sara-
Thank you for reaching out! When the sportswear says “Do not lay on itself when wet,” I think it is referring to the drying process after laundering, not the interim period before wearing and washing. High-tech sportswear fabrics are created with sweat wicking technology for quick dry. However, these fabrics will lose their sweat wicking and elastic properties if dried in the dryer. They should always be laid flat or hung to dry for best results.

Best-
The Laundress
","AB-013, S-021",Sportswear & Swimwear,Sweat
1/26/2006,Leila,"Dear Laundress-
I used to use a product on my swimsuits that removed the chlorine, but have forgotten the name. Do you have a product that will remove chlorine?  ","Hi Lelia-
We have the Sport Detergent which removes chlorine and salt while preserving the elasticity of the suit.  It avalaible in 16 fl. oz. 

Best-
The Laundress","S-021, SMS-021",Sportswear & Swimwear,Swim Suits
7/31/2006,Tracy,"Dear Laundress-
I have a white bathing suit with brown faux leather trim.  When I was line drying it, I think the brown strap may have been resting against the bathing suit and caused brownish marks.

I tried Woolite and Clorox 2, but I don't see any difference.  Any help would be so much appreciated as this is one of my favorite bathing suits.
","Dear Tracy-
Last summer our intern removed dye transfer from her suit with our Stain Solution and Delicate Wash. Her suit was white and black and the black bled. 

Simply put the Stain Solution directly on the spots and soak, keeping the leather away! Repeat this process until you get your results.

Best-
The Laundress","S-020, L-005",Sportswear & Swimwear,Swim Suits
8/23/2013,Xiomara,"Dear Laundress-
I am trying to save a white bathing suit. I found it in a pocket of my suitcase. It was white, but got a bit yellow from chlorine. Any chance any of your products can help?
","Dear Xiomara-
Chlorine bleach is usually the culprit in yellowing bathing suits. To give the suit the most thorough cleaning, start by presoaking. Apply Scented Vinegar into any odorous areas, followed by Stain Solution. Allow the suit to soak.

After the pretreating process, you can proceed with laundering. We always recommend hand washing bathing suits. Prepare a warm water bath and add a capful of our Sport Detergent. Agitate the water with your hands and allow the suit to soak for thirty minutes. After washing, rinse the suit well and press out any excess water. Be careful not to ring or twist. Lay the suit flat to dry.
 
For next time, always wash and rinse your suits as soon as possible after wearing in order to best preserve them! I have included a link to our Washing Swimwear recipe to help guide you in the process.
http://blog.thelaundress.com/wordpress/project/recipe-for-washing-swimwear/

Best-
The Laundress
 ","S-021, S-020, H-02",Sportswear & Swimwear,Swim Suits
11/3/2013,Mary,"Dear Laundress-
I recently bought a black wooldress. Unfortunately, after the first wear, my deodorant left unsightly marks in the armpit area. What is the best way to remove these marks? ","Dear Mary,
To remove the deodorant stains from your wool dress, please follow the instructions below:

Pretreat: Lather the Wash & Stain Bar with cool or tepid water and gently work it into the stained areas. For added cleaning power, put the affected area under the faucet and let the water pressure work into the stain. Follow by soaking the dress in a bath of cool water for up to 30 minutes. If the stain is not completely gone by the end of the soak, you may need to repeat this process.

Wash: Machine wash using the appropriate amount of Wool & Cashmere Shampoo. Make sure to select the delicate/woolens cycle on your machine and wash in cold water. 

Dry: Place the dress on top of a towel making sure they are both flat and in their original shape. Roll up the dress in the towel to remove excess water. Lay the dress flat in its natural shape to dry.

For more information on how to care for your wool clothing, please see our blog post below.
http://www.thelaundress.com/wordpress/?s=recipe+washing+wool 

Best-
The Laundress","B-00, C-006, A-023",Stains,Armpit
1/14/2006,Denise ,"Dear Laundress
How do I get rid of yellow underarm stains and body odor from white shirts?  ","Hi Denise-
Our detergent should remove the odor from the items in the wash cycle. If that isn't suffiecient however, we recommend a wash cycle with a 1/2 cup of vinegar followed by a wash cycle with Whites Detergent. It is best to use hot water, especially with the vinegar cycle. 

As for sweat or pit stains we have a recipe:
- Apply Stain Solution directly to the discolored area.
- Pour hot water on the area and let soak for an hour or so. I use a kettle and do this process in a rubber bin.
- Repeat this process until satisfied. I usually do it two or three times. 
- End by washing in our Signature or Whites Detergent. 
- Enjoy your (practically) new garment!
**  Please note that this is only suitable for cottons or cotton blends.

Best-
The Laundress","H-02, S-002, S-020, H-01",Stains,Armpit 
2/24/2006,Nadia,"Dear Laundress-
I tried Dove deodorant and it has stained my tops with white/yellow stains. I have tried oxyclean to get rid of them but it hasnt worked.

I have been using pert on my underwear which I hand wash. Its lace la perla, hence I take care of it. Do you have something which will cut through dirt, not be too perfumed and hand friendly.
","Dear Nadia-
To remove deodorant stains, follow the ""Pit Stain"" recipe.

Pert is just as effective as woolite would be which is just a soap and doesn't have any other enzymes that focus on stains.  Our Delicate Wash has these enzymes and is scented in our Lady fragrance which is a nice crisp citrus scent. You will certainly see a difference in cleaning.

Best-
The Laundres","S-020, H-01, S-001, L-005 ",Stains,Armpit 
2/25/2006,Kate,"Dear Laundress-
I just got a deodorant stain on the front of a silk La Perla camisole. I tried to rub it off with a ""gal pal"" and then used water. The result was a very large water stain on the front. My drycleaner says all hope is lost. Is there anything I can do?
","Dear Kate-
I don't believe all hope is lost.  If you have a water mark and no stain you are on the right track. I highly recommend hand washing the entire camisole in our Delicate Wash in cool water. If there is still some deodorant left over, presoak that with our Stain Solution and then hand wash.

Best-
The Laundress","S-020, L-005",Stains,Armpit 
2/26/2006,,"Dear Laundress-
My husband wears a 100% cotton t-shirt under this dress shirts.  Over time, there appears to be a wax-like build-up in the arm-pit area of these cotton t-shirts. The discoloration and wax build-up are both visible and tactile. I'm assuming it's from deodrant gel.","Our Pit Stain recipe addresses this exact problem, however the sticky aspect I am not familiar with.  If this method isn't successful please let me know. I suggest switching to a non-gel product to see if the build up reduces.  The yellow or grey discoloration is very common and workable.

Best-
The Laundress","S-020, S-001, H-01",Stains,Armpit 
4/15/2006,,"Dear Laundress-
How do I get raspberry stains out of a white knit top?","Simply apply Stain solution, soak in hot water, rinse and repeat, repeat, repeat! Raspberry, like wine, will change colors so you will see progress to the point to launder with Whites Detergent. Make sure you don't put it in the dryer until satisfied.

Best-
The Laundress
","S-020, S-002, H-01, H-02 ",Stains,Berries 
6/28/2013,Lisa,"Dear Laundress-
How to remove blood stains from a linen slipcover? Dry cleaning did not work.","Dear Lisa-
We have some great stain removal recipes that work for items even after they’ve been dry cleaned.
 
The Stain Solution works well for tannin stains such as blood. As linen is very easy to launder, we suggest using the All-Purpose Bleach Alternative as well.
 
For a tough stain that has set in, pretreat with the Stain Solution and the All-Purpose Bleach Alternative. They make a type of paste when combined. The All-Purpose Bleach alternative is an oxygen-based bleach and is safe for all colors. Wet the stained area and apply the products directly onto the stain. Make sure to work it into the fabric and let soak in a warm/hot water bath. Add some more All-Purpose Bleach Alternative to the bath. 

Finally, launder as normal. Again, you can pour another capful of bleach alternative into the drum of the washing machine.
 
I hope this helps. I've attached our recipe for Stain Removal, which includes more detail for your convenience.
http://blog.thelaundress.com/wordpress/?s=recipe+stain+removal

Best-
The Laundress","S-020, H-01, S-001",Stains,Blood
2/4/2006,Hollis,"Dear Laundress-
I have an 11-year-old daughter who loves chocolate ice cream which she usually gets on her clothes.  Any advice for removing chocolate?","Dear Hollis-
Oh, chocolate.  This is relatively easy to remove if treated properly.  For best results, apply Stain Solution directly on the area and soak in hot water. Only use hot water when treating cotton garments. Silk, wool and more delicate fibers should be treated with cooler water temperatures. 

Repeat until you notice progress then wash in a regular cycle.  Do not put the item in the dryer if the stain is still there, instead repeat the pretreating process and the stain will lift.

Best-
The Laundress","S-020, S-001, S-002, S-003 ",Stains,Chocolate
5/10/2006,Michael,"Dear Laundress-
I have a chocolate syrup stain that won't come out of one of my favorite white Ralph Lauren shirts. Any suggestions?","Dear Michael-
That should totally come out, especially if the shirt is cotton. Just follow the steps below!

Pretreat with Stain Solution by applying it directly to the stain and gently working it into the fabric. If your shirt is cotton or linen, you can sprinkle All-Purpose Bleach Alternative into the Stain Solution to create a powerful cleaning paste. Pouring hot water onto the stain will also help with stain removal.

Launder with Whites Detergent in hot water. Be mindful not to dry until the stain is completely removed as to not set it in.

Best-
The Laundres","S-020, S-001, H-01",Stains,Chocolate
1/6/2013,Jordan,"Dear Laundress-
Will any of your products remove a coffee stain from an off-white jacket that the dry cleaners were unable to remove?","Dear Jordan-
It is hard to say if the stain will come out after it has been dry cleaned. It is always tougher to remove stains that have been set in by dry cleaning. You can try to spot treating it with Stain Solution and water. You will want to work in the solution into the stain with little agitation.

Best-
The Laundress","S-020, A-028, H-01",Stains,Coffee
6/20/2006,Roneet,"Dear Laundress-
How do I get coffee out of a white skirt.  I am at work now and don't want it to stain.","Dear Roneet-
I have coffee on my cuffs at least twice a week. I let it be until I wash it. I apply Stain Solution directly to the area and soak and rinse with warm/hot water. Usually, I just spot treat it and make sure it came out in the washer before it goes into the dryer.

Best-
The Laundress","S-020, S-002, S-001, H-01",Stains,Coffee
2/25/2006,Robyn,"Dear Laundress-
My lovely white cotton shirt has a permanent grey line along the collar and the cuffs through commuting in grimey London.  After just a couple of hours, the edges of the collar and cuffs are BLACK.  How can I remove the dirt without scrubbing the cloth away? 
","Dear Robyn-
That is the only thing I don't miss about London. I even had black in my nose!

To remove the dirt from your collar and cuffs, pretreat with the Wash & Stain Bar by lathering it with water and gently working it into the fabric. If the stain isn't lifting you can try soaking the shirt in a bath of hot water and All-Purpose Bleach Alternative, letting it sit for roughly 30 minutes. 

Follow by laundering with Whites Detergent and hot water. Do not dry until the stains have been removed.

I know you will be successful with your endevours!

Best-
The Laundress","S-020, B-00, H-01, S-002, S-001",Stains,Cuffs 
6/15/2012,Logan,"Dear Laundress-
I just washed and dried two new Ralph Lauren Polo shirts that I thought were okay to wash together. One was an orange and the other a light purple.  Now the orange is stained only on banded collar and sleeves.  Did I just ruin the shirt or can you offer suggestions?","Dear Logan-
My best recommendation would be to apply the Stain Solution directly to stained areas and then make a bath with tepid water and allow to soak. If treating cotton, you can use hot water. You may need to repeat the pretreating and soaking process, as dye transfer can be stubborn.  Once you are satisfied with the removal you can then launder as normal. 

I’ve linked below our stain removal recipe.
http://blog.thelaundress.com/wordpress/?s=recipe+stain+removal

Best-
The Laundress","S-020, S-001, H-01",Stains,Dye Transfer
5/12/2008,Doreen,"Dear Laundress-
Help! This year my son's team switched from gray to WHITE uniforms.  I use your Whites Detergent and Stain Colution.  Can you provide some tips on the best way to get out the sand and grass stains?
 
","Dear Doreen-
I recommend following our Stain Removal Recipe and you should have success removing those stubborn stains!

-Apply Stain Solution directly onto the stained area. 
-Run hot water onto stain and soak in a basin for about an hour.
-If stain has faded, but isn't completely gone, repeat the process until satisfied.
-After pretreating, machine wash with Whites Detergent. 

Best-
The Laundress","S-020, S-002, H-01",Stains,Grass
4/16/2006,Sharon,"Dear Laundress-
How can I remove bacon grease from a 100% polyester jacket.","
Dear Sharon-
Polyester loves to absorb. Pour powder, cornstarch, or baking soda on the area to soak it in and repeat a few times.
After you pull out as much as you can, treat it with the Wash & Stain Bar and hot water.

Best-
The Laundress","B-00, S-020, S-001",Stains,Grease
2/26/2013,Charlotte,"Dear Laundress-
I recently bought my boyfriend a camel cashmere and wool coat. He has managed to get chewing gum over a fair portion of the coat and I would like to know if there is any way of getting this chewing gum off?","Dear Charlotte-
Chewing gum is nasty to pick off, plus you need to be mindful not to nap or pill the fabric.  Some suggest ice to harden it and crack it off.  It all depends on how topical the gum is. You can try goo-gone - I have used it to remove duct tape from a car interior.

Best-
The Laundress","S-020, C-006, C-014",Stains,Gum
